id,date,store_nbr,family,sales,onpromotion
2855865,2017-05-26,4,GROCERY I,3738.0,49
2855866,2017-05-26,4,GROCERY II,8.0,0
2855867,2017-05-26,4,HARDWARE,0.0,0
2855868,2017-05-26,4,HOME AND KITCHEN I,35.0,1
2855869,2017-05-26,4,HOME AND KITCHEN II,16.0,1
2855870,2017-05-26,4,HOME APPLIANCES,1.0,0
2855871,2017-05-26,4,HOME CARE,274.0,9
2855872,2017-05-26,4,LADIESWEAR,23.0,0
2855873,2017-05-26,4,LAWN AND GARDEN,41.0,0
2855874,2017-05-26,4,LINGERIE,3.0,0
2855875,2017-05-26,4,"LIQUOR,WINE,BEER",145.0,4
2855876,2017-05-26,4,MAGAZINES,10.0,0
2855877,2017-05-26,4,MEATS,486.685,46
2855878,2017-05-26,4,PERSONAL CARE,221.0,7
2855879,2017-05-26,4,PET SUPPLIES,7.0,0
2855880,2017-05-26,4,PLAYERS AND ELECTRONICS,14.0,0
2855881,2017-05-26,4,POULTRY,597.999,44
2855882,2017-05-26,4,PREPARED FOODS,54.648003,0
2855883,2017-05-26,4,PRODUCE,2347.67,7
2855884,2017-05-26,4,SCHOOL AND OFFICE SUPPLIES,0.0,0
2855885,2017-05-26,4,SEAFOOD,20.466,5
2855886,2017-05-26,40,AUTOMOTIVE,4.0,0
2855887,2017-05-26,40,BABY CARE,0.0,0
2855888,2017-05-26,40,BEAUTY,5.0,4
2855889,2017-05-26,40,BEVERAGES,3074.0,23
2855890,2017-05-26,40,BOOKS,0.0,0
2855891,2017-05-26,40,BREAD/BAKERY,245.0,2
2855892,2017-05-26,40,CELEBRATION,5.0,0
2855893,2017-05-26,40,CLEANING,1533.0,28
2855894,2017-05-26,40,DAIRY,535.0,12
2855895,2017-05-26,40,DELI,356.0,55
2855896,2017-05-26,40,EGGS,118.0,0
2855897,2017-05-26,40,FROZEN FOODS,80.0,1
2855898,2017-05-26,40,GROCERY I,4776.0,60
2855899,2017-05-26,40,GROCERY II,5.0,0
2855900,2017-05-26,40,HARDWARE,1.0,0
2855901,2017-05-26,40,HOME AND KITCHEN I,31.0,0
2855902,2017-05-26,40,HOME AND KITCHEN II,29.0,3
2855903,2017-05-26,40,HOME APPLIANCES,1.0,0
2855904,2017-05-26,40,HOME CARE,337.0,11
2855905,2017-05-26,40,LADIESWEAR,0.0,0
2855906,2017-05-26,40,LAWN AND GARDEN,0.0,0
2855907,2017-05-26,40,LINGERIE,10.0,0
2855908,2017-05-26,40,"LIQUOR,WINE,BEER",57.0,4
2855909,2017-05-26,40,MAGAZINES,0.0,0
2855910,2017-05-26,40,MEATS,109.939,0
2855911,2017-05-26,40,PERSONAL CARE,302.0,12
2855912,2017-05-26,40,PET SUPPLIES,2.0,0
2855913,2017-05-26,40,PLAYERS AND ELECTRONICS,9.0,0
2855914,2017-05-26,40,POULTRY,125.020996,17
2855915,2017-05-26,40,PREPARED FOODS,36.0,0
2855916,2017-05-26,40,PRODUCE,981.837,5
2855917,2017-05-26,40,SCHOOL AND OFFICE SUPPLIES,0.0,0
2855918,2017-05-26,40,SEAFOOD,5.0,0
2855919,2017-05-26,41,AUTOMOTIVE,13.0,0
2855920,2017-05-26,41,BABY CARE,0.0,0
2855921,2017-05-26,41,BEAUTY,15.0,1
2855922,2017-05-26,41,BEVERAGES,2435.0,29
2855923,2017-05-26,41,BOOKS,0.0,0
2855924,2017-05-26,41,BREAD/BAKERY,541.341,5
2855925,2017-05-26,41,CELEBRATION,11.0,1
2855926,2017-05-26,41,CLEANING,4011.0,34
2855927,2017-05-26,41,DAIRY,809.0,29
2855928,2017-05-26,41,DELI,302.25,61
2855929,2017-05-26,41,EGGS,159.0,22
2855930,2017-05-26,41,FROZEN FOODS,299.682,1
2855931,2017-05-26,41,GROCERY I,4648.0,47
2855932,2017-05-26,41,GROCERY II,31.0,0
2855933,2017-05-26,41,HARDWARE,1.0,0
2855934,2017-05-26,41,HOME AND KITCHEN I,41.0,3
2855935,2017-05-26,41,HOME AND KITCHEN II,42.0,4
2855936,2017-05-26,41,HOME APPLIANCES,0.0,0
2855937,2017-05-26,41,HOME CARE,295.0,11
2855938,2017-05-26,41,LADIESWEAR,16.0,0
2855939,2017-05-26,41,LAWN AND GARDEN,16.0,0
2855940,2017-05-26,41,LINGERIE,12.0,0
2855941,2017-05-26,41,"LIQUOR,WINE,BEER",265.0,5
2855942,2017-05-26,41,MAGAZINES,14.0,0
2855943,2017-05-26,41,MEATS,365.427,40
2855944,2017-05-26,41,PERSONAL CARE,438.0,8
2855945,2017-05-26,41,PET SUPPLIES,11.0,0
2855946,2017-05-26,41,PLAYERS AND ELECTRONICS,12.0,0
2855947,2017-05-26,41,POULTRY,253.705,24
2855948,2017-05-26,41,PREPARED FOODS,80.187,2
2855949,2017-05-26,41,PRODUCE,2218.493,9
2855950,2017-05-26,41,SCHOOL AND OFFICE SUPPLIES,3.0,0
2855951,2017-05-26,41,SEAFOOD,5.314,2
2855952,2017-05-26,42,AUTOMOTIVE,7.0,0
2855953,2017-05-26,42,BABY CARE,0.0,0
2855954,2017-05-26,42,BEAUTY,6.0,1
2855955,2017-05-26,42,BEVERAGES,3093.0,27
2855956,2017-05-26,42,BOOKS,0.0,0
2855957,2017-05-26,42,BREAD/BAKERY,547.209,5
2855958,2017-05-26,42,CELEBRATION,17.0,0
2855959,2017-05-26,42,CLEANING,983.0,32
2855960,2017-05-26,42,DAIRY,1039.0,28
2855961,2017-05-26,42,DELI,272.006,59
2855962,2017-05-26,42,EGGS,144.0,31
2855963,2017-05-26,42,FROZEN FOODS,155.0,6
2855964,2017-05-26,42,GROCERY I,4001.0,59
2855965,2017-05-26,42,GROCERY II,49.0,0
2855966,2017-05-26,42,HARDWARE,2.0,0
2855967,2017-05-26,42,HOME AND KITCHEN I,28.0,1
2855968,2017-05-26,42,HOME AND KITCHEN II,15.0,5
2855969,2017-05-26,42,HOME APPLIANCES,0.0,0
2855970,2017-05-26,42,HOME CARE,258.0,9
2855971,2017-05-26,42,LADIESWEAR,20.0,0
2855972,2017-05-26,42,LAWN AND GARDEN,43.0,0
2855973,2017-05-26,42,LINGERIE,2.0,0
2855974,2017-05-26,42,"LIQUOR,WINE,BEER",161.0,4
2855975,2017-05-26,42,MAGAZINES,11.0,0
2855976,2017-05-26,42,MEATS,409.168,40
2855977,2017-05-26,42,PERSONAL CARE,247.0,9
2855978,2017-05-26,42,PET SUPPLIES,8.0,0
2855979,2017-05-26,42,PLAYERS AND ELECTRONICS,12.0,0
2855980,2017-05-26,42,POULTRY,391.353,31
2855981,2017-05-26,42,PREPARED FOODS,67.687,1
2855982,2017-05-26,42,PRODUCE,2873.506,9
2855983,2017-05-26,42,SCHOOL AND OFFICE SUPPLIES,1.0,0
2855984,2017-05-26,42,SEAFOOD,20.537,6
2855985,2017-05-26,43,AUTOMOTIVE,10.0,0
2855986,2017-05-26,43,BABY CARE,0.0,0
2855987,2017-05-26,43,BEAUTY,8.0,2
2855988,2017-05-26,43,BEVERAGES,4659.0,34
2855989,2017-05-26,43,BOOKS,0.0,0
2855990,2017-05-26,43,BREAD/BAKERY,574.0,2
2855991,2017-05-26,43,CELEBRATION,22.0,0
2855992,2017-05-26,43,CLEANING,1735.0,36
2855993,2017-05-26,43,DAIRY,635.0,17
2855994,2017-05-26,43,DELI,460.165,66
2855995,2017-05-26,43,EGGS,298.0,0
2855996,2017-05-26,43,FROZEN FOODS,90.514,0
2855997,2017-05-26,43,GROCERY I,5069.391,60
2855998,2017-05-26,43,GROCERY II,15.0,0
2855999,2017-05-26,43,HARDWARE,0.0,0
2856000,2017-05-26,43,HOME AND KITCHEN I,32.0,1
2856001,2017-05-26,43,HOME AND KITCHEN II,16.0,3
2856002,2017-05-26,43,HOME APPLIANCES,0.0,0
2856003,2017-05-26,43,HOME CARE,276.0,14
2856004,2017-05-26,43,LADIESWEAR,0.0,0
2856005,2017-05-26,43,LAWN AND GARDEN,12.0,0
2856006,2017-05-26,43,LINGERIE,3.0,0
2856007,2017-05-26,43,"LIQUOR,WINE,BEER",265.0,5
2856008,2017-05-26,43,MAGAZINES,8.0,0
2856009,2017-05-26,43,MEATS,243.261,0
2856010,2017-05-26,43,PERSONAL CARE,381.0,8
2856011,2017-05-26,43,PET SUPPLIES,6.0,0
2856012,2017-05-26,43,PLAYERS AND ELECTRONICS,0.0,0
2856013,2017-05-26,43,POULTRY,392.722,23
2856014,2017-05-26,43,PREPARED FOODS,92.603,2
2856015,2017-05-26,43,PRODUCE,1575.07,3
2856016,2017-05-26,43,SCHOOL AND OFFICE SUPPLIES,12.0,0
2856017,2017-05-26,43,SEAFOOD,0.0,0
2856018,2017-05-26,44,AUTOMOTIVE,24.0,0
2856019,2017-05-26,44,BABY CARE,0.0,0
2856020,2017-05-26,44,BEAUTY,74.0,1
2856021,2017-05-26,44,BEVERAGES,14163.0,35
2856022,2017-05-26,44,BOOKS,0.0,0
2856023,2017-05-26,44,BREAD/BAKERY,2190.685,6
2856024,2017-05-26,44,CELEBRATION,28.0,2
2856025,2017-05-26,44,CLEANING,3117.0,37
2856026,2017-05-26,44,DAIRY,3681.0,31
2856027,2017-05-26,44,DELI,969.983,75
2856028,2017-05-26,44,EGGS,879.0,32
2856029,2017-05-26,44,FROZEN FOODS,621.302,5
2856030,2017-05-26,44,GROCERY I,14094.0,50
2856031,2017-05-26,44,GROCERY II,177.0,0
2856032,2017-05-26,44,HARDWARE,5.0,0
2856033,2017-05-26,44,HOME AND KITCHEN I,234.0,5
2856034,2017-05-26,44,HOME AND KITCHEN II,254.0,7
2856035,2017-05-26,44,HOME APPLIANCES,6.0,0
2856036,2017-05-26,44,HOME CARE,985.0,13
2856037,2017-05-26,44,LADIESWEAR,43.0,0
2856038,2017-05-26,44,LAWN AND GARDEN,40.0,0
2856039,2017-05-26,44,LINGERIE,21.0,0
2856040,2017-05-26,44,"LIQUOR,WINE,BEER",748.0,7
2856041,2017-05-26,44,MAGAZINES,35.0,0
2856042,2017-05-26,44,MEATS,1921.347,50
2856043,2017-05-26,44,PERSONAL CARE,743.0,13
2856044,2017-05-26,44,PET SUPPLIES,47.0,0
2856045,2017-05-26,44,PLAYERS AND ELECTRONICS,57.0,0
2856046,2017-05-26,44,POULTRY,2311.013,47
2856047,2017-05-26,44,PREPARED FOODS,338.99298,2
2856048,2017-05-26,44,PRODUCE,10917.475,10
2856049,2017-05-26,44,SCHOOL AND OFFICE SUPPLIES,12.0,0
2856050,2017-05-26,44,SEAFOOD,229.482,7
2856051,2017-05-26,45,AUTOMOTIVE,27.0,0
2856052,2017-05-26,45,BABY CARE,0.0,0
2856053,2017-05-26,45,BEAUTY,17.0,1
2856054,2017-05-26,45,BEVERAGES,11914.0,37
2856055,2017-05-26,45,BOOKS,0.0,0
2856056,2017-05-26,45,BREAD/BAKERY,1636.93,8
2856057,2017-05-26,45,CELEBRATION,53.0,0
2856058,2017-05-26,45,CLEANING,3488.0,38
2856059,2017-05-26,45,DAIRY,3326.0,34
2856060,2017-05-26,45,DELI,1103.351,71
2856061,2017-05-26,45,EGGS,517.0,32
2856062,2017-05-26,45,FROZEN FOODS,590.611,4
2856063,2017-05-26,45,GROCERY I,14017.0,55
2856064,2017-05-26,45,GROCERY II,126.0,0
2856065,2017-05-26,45,HARDWARE,3.0,0
2856066,2017-05-26,45,HOME AND KITCHEN I,52.0,0
2856067,2017-05-26,45,HOME AND KITCHEN II,145.0,6
2856068,2017-05-26,45,HOME APPLIANCES,1.0,0
2856069,2017-05-26,45,HOME CARE,923.0,13
2856070,2017-05-26,45,LADIESWEAR,30.0,0
2856071,2017-05-26,45,LAWN AND GARDEN,86.0,0
2856072,2017-05-26,45,LINGERIE,13.0,0
2856073,2017-05-26,45,"LIQUOR,WINE,BEER",480.0,5
2856074,2017-05-26,45,MAGAZINES,23.0,0
2856075,2017-05-26,45,MEATS,2239.14,52
2856076,2017-05-26,45,PERSONAL CARE,917.0,11
2856077,2017-05-26,45,PET SUPPLIES,31.0,0
2856078,2017-05-26,45,PLAYERS AND ELECTRONICS,40.0,0
2856079,2017-05-26,45,POULTRY,2324.918,44
2856080,2017-05-26,45,PREPARED FOODS,319.484,2
2856081,2017-05-26,45,PRODUCE,7954.039,10
2856082,2017-05-26,45,SCHOOL AND OFFICE SUPPLIES,14.0,0
2856083,2017-05-26,45,SEAFOOD,192.072,7
2856084,2017-05-26,46,AUTOMOTIVE,11.0,0
2856085,2017-05-26,46,BABY CARE,0.0,0
2856086,2017-05-26,46,BEAUTY,21.0,1
2856087,2017-05-26,46,BEVERAGES,8661.0,34
2856088,2017-05-26,46,BOOKS,0.0,0
2856089,2017-05-26,46,BREAD/BAKERY,1422.0,7
2856090,2017-05-26,46,CELEBRATION,28.0,0
2856091,2017-05-26,46,CLEANING,3776.0,42
2856092,2017-05-26,46,DAIRY,2274.0,33
2856093,2017-05-26,46,DELI,1208.311,79
2856094,2017-05-26,46,EGGS,198.0,27
2856095,2017-05-26,46,FROZEN FOODS,381.994,6
2856096,2017-05-26,46,GROCERY I,17467.0,57
2856097,2017-05-26,46,GROCERY II,50.0,0
2856098,2017-05-26,46,HARDWARE,1.0,0
2856099,2017-05-26,46,HOME AND KITCHEN I,102.0,1
2856100,2017-05-26,46,HOME AND KITCHEN II,76.0,3
2856101,2017-05-26,46,HOME APPLIANCES,0.0,0
2856102,2017-05-26,46,HOME CARE,1023.0,12
2856103,2017-05-26,46,LADIESWEAR,45.0,0
2856104,2017-05-26,46,LAWN AND GARDEN,29.0,0
2856105,2017-05-26,46,LINGERIE,15.0,0
2856106,2017-05-26,46,"LIQUOR,WINE,BEER",273.0,6
2856107,2017-05-26,46,MAGAZINES,14.0,0
2856108,2017-05-26,46,MEATS,2039.589,49
2856109,2017-05-26,46,PERSONAL CARE,1167.0,11
2856110,2017-05-26,46,PET SUPPLIES,36.0,0
2856111,2017-05-26,46,PLAYERS AND ELECTRONICS,47.0,0
2856112,2017-05-26,46,POULTRY,1618.348,42
2856113,2017-05-26,46,PREPARED FOODS,201.627,1
2856114,2017-05-26,46,PRODUCE,3841.631,9
2856115,2017-05-26,46,SCHOOL AND OFFICE SUPPLIES,18.0,0
2856116,2017-05-26,46,SEAFOOD,111.443,7
2856117,2017-05-26,47,AUTOMOTIVE,18.0,0
2856118,2017-05-26,47,BABY CARE,0.0,0
2856119,2017-05-26,47,BEAUTY,11.0,0
2856120,2017-05-26,47,BEVERAGES,11112.0,38
2856121,2017-05-26,47,BOOKS,0.0,0
2856122,2017-05-26,47,BREAD/BAKERY,1515.601,8
2856123,2017-05-26,47,CELEBRATION,36.0,0
2856124,2017-05-26,47,CLEANING,3144.0,40
2856125,2017-05-26,47,DAIRY,3001.0,37
2856126,2017-05-26,47,DELI,979.573,78
2856127,2017-05-26,47,EGGS,471.0,32
2856128,2017-05-26,47,FROZEN FOODS,391.66,4
2856129,2017-05-26,47,GROCERY I,13315.0,59
2856130,2017-05-26,47,GROCERY II,96.0,0
2856131,2017-05-26,47,HARDWARE,9.0,0
2856132,2017-05-26,47,HOME AND KITCHEN I,62.0,2
2856133,2017-05-26,47,HOME AND KITCHEN II,125.0,7
2856134,2017-05-26,47,HOME APPLIANCES,8.0,0
2856135,2017-05-26,47,HOME CARE,874.0,15
2856136,2017-05-26,47,LADIESWEAR,27.0,0
2856137,2017-05-26,47,LAWN AND GARDEN,64.0,0
2856138,2017-05-26,47,LINGERIE,5.0,0
2856139,2017-05-26,47,"LIQUOR,WINE,BEER",405.0,6
2856140,2017-05-26,47,MAGAZINES,18.0,0
2856141,2017-05-26,47,MEATS,1991.995,51
2856142,2017-05-26,47,PERSONAL CARE,819.0,10
2856143,2017-05-26,47,PET SUPPLIES,25.0,0
2856144,2017-05-26,47,PLAYERS AND ELECTRONICS,44.0,1
2856145,2017-05-26,47,POULTRY,1921.092,42
2856146,2017-05-26,47,PREPARED FOODS,275.378,2
2856147,2017-05-26,47,PRODUCE,6830.903,10
2856148,2017-05-26,47,SCHOOL AND OFFICE SUPPLIES,2.0,0
2856149,2017-05-26,47,SEAFOOD,132.682,7
2856150,2017-05-26,48,AUTOMOTIVE,21.0,0
2856151,2017-05-26,48,BABY CARE,0.0,0
2856152,2017-05-26,48,BEAUTY,19.0,1
2856153,2017-05-26,48,BEVERAGES,6283.0,35
2856154,2017-05-26,48,BOOKS,0.0,0
2856155,2017-05-26,48,BREAD/BAKERY,1200.0,7
2856156,2017-05-26,48,CELEBRATION,30.0,0
2856157,2017-05-26,48,CLEANING,2923.0,43
2856158,2017-05-26,48,DAIRY,1845.0,29
2856159,2017-05-26,48,DELI,936.095,81
2856160,2017-05-26,48,EGGS,196.0,27
2856161,2017-05-26,48,FROZEN FOODS,321.455,5
2856162,2017-05-26,48,GROCERY I,11126.0,58
2856163,2017-05-26,48,GROCERY II,55.0,0
2856164,2017-05-26,48,HARDWARE,2.0,0
2856165,2017-05-26,48,HOME AND KITCHEN I,63.0,1
2856166,2017-05-26,48,HOME AND KITCHEN II,51.0,5
2856167,2017-05-26,48,HOME APPLIANCES,2.0,0
2856168,2017-05-26,48,HOME CARE,836.0,13
2856169,2017-05-26,48,LADIESWEAR,35.0,0
2856170,2017-05-26,48,LAWN AND GARDEN,33.0,0
2856171,2017-05-26,48,LINGERIE,5.0,0
2856172,2017-05-26,48,"LIQUOR,WINE,BEER",245.0,3
2856173,2017-05-26,48,MAGAZINES,10.0,0
2856174,2017-05-26,48,MEATS,1866.812,45
2856175,2017-05-26,48,PERSONAL CARE,938.0,12
2856176,2017-05-26,48,PET SUPPLIES,28.0,0
2856177,2017-05-26,48,PLAYERS AND ELECTRONICS,31.0,1
2856178,2017-05-26,48,POULTRY,1572.888,41
2856179,2017-05-26,48,PREPARED FOODS,146.99701,1
2856180,2017-05-26,48,PRODUCE,2593.546,9
2856181,2017-05-26,48,SCHOOL AND OFFICE SUPPLIES,7.0,0
2856182,2017-05-26,48,SEAFOOD,71.542,7
2856183,2017-05-26,49,AUTOMOTIVE,14.0,0
2856184,2017-05-26,49,BABY CARE,0.0,0
2856185,2017-05-26,49,BEAUTY,16.0,1
2856186,2017-05-26,49,BEVERAGES,9427.0,34
2856187,2017-05-26,49,BOOKS,1.0,0
2856188,2017-05-26,49,BREAD/BAKERY,1509.379,6
2856189,2017-05-26,49,CELEBRATION,37.0,1
2856190,2017-05-26,49,CLEANING,2260.0,39
2856191,2017-05-26,49,DAIRY,2821.0,32
2856192,2017-05-26,49,DELI,645.553,75
2856193,2017-05-26,49,EGGS,607.0,31
2856194,2017-05-26,49,FROZEN FOODS,563.788,3
2856195,2017-05-26,49,GROCERY I,9076.0,46
2856196,2017-05-26,49,GROCERY II,71.0,0
2856197,2017-05-26,49,HARDWARE,1.0,0
2856198,2017-05-26,49,HOME AND KITCHEN I,39.0,0
2856199,2017-05-26,49,HOME AND KITCHEN II,65.0,5
2856200,2017-05-26,49,HOME APPLIANCES,1.0,0
2856201,2017-05-26,49,HOME CARE,556.0,12
2856202,2017-05-26,49,LADIESWEAR,24.0,0
2856203,2017-05-26,49,LAWN AND GARDEN,58.0,0
2856204,2017-05-26,49,LINGERIE,24.0,0
2856205,2017-05-26,49,"LIQUOR,WINE,BEER",569.0,8
2856206,2017-05-26,49,MAGAZINES,32.0,0
2856207,2017-05-26,49,MEATS,1600.286,49
2856208,2017-05-26,49,PERSONAL CARE,590.0,9
2856209,2017-05-26,49,PET SUPPLIES,23.0,0
2856210,2017-05-26,49,PLAYERS AND ELECTRONICS,43.0,0
2856211,2017-05-26,49,POULTRY,1581.897,47
2856212,2017-05-26,49,PREPARED FOODS,360.28198,1
2856213,2017-05-26,49,PRODUCE,8758.235,10
2856214,2017-05-26,49,SCHOOL AND OFFICE SUPPLIES,3.0,0
2856215,2017-05-26,49,SEAFOOD,126.374,6
2856216,2017-05-26,5,AUTOMOTIVE,3.0,0
2856217,2017-05-26,5,BABY CARE,0.0,0
2856218,2017-05-26,5,BEAUTY,8.0,1
2856219,2017-05-26,5,BEVERAGES,2062.0,30
2856220,2017-05-26,5,BOOKS,0.0,0
2856221,2017-05-26,5,BREAD/BAKERY,383.46,4
2856222,2017-05-26,5,CELEBRATION,26.0,3
2856223,2017-05-26,5,CLEANING,948.0,34
2856224,2017-05-26,5,DAIRY,590.0,28
2856225,2017-05-26,5,DELI,255.161,63
2856226,2017-05-26,5,EGGS,93.0,24
2856227,2017-05-26,5,FROZEN FOODS,161.138,4
2856228,2017-05-26,5,GROCERY I,3138.0,40
2856229,2017-05-26,5,GROCERY II,16.0,0
2856230,2017-05-26,5,HARDWARE,1.0,0
2856231,2017-05-26,5,HOME AND KITCHEN I,26.0,0
2856232,2017-05-26,5,HOME AND KITCHEN II,38.0,4
2856233,2017-05-26,5,HOME APPLIANCES,1.0,0
2856234,2017-05-26,5,HOME CARE,248.0,10
2856235,2017-05-26,5,LADIESWEAR,16.0,0
2856236,2017-05-26,5,LAWN AND GARDEN,10.0,0
2856237,2017-05-26,5,LINGERIE,19.0,0
2856238,2017-05-26,5,"LIQUOR,WINE,BEER",98.0,3
2856239,2017-05-26,5,MAGAZINES,9.0,0
2856240,2017-05-26,5,MEATS,327.447,32
2856241,2017-05-26,5,PERSONAL CARE,214.0,6
2856242,2017-05-26,5,PET SUPPLIES,6.0,0
2856243,2017-05-26,5,PLAYERS AND ELECTRONICS,4.0,0
2856244,2017-05-26,5,POULTRY,315.391,27
2856245,2017-05-26,5,PREPARED FOODS,65.861,1
2856246,2017-05-26,5,PRODUCE,1631.952,6
2856247,2017-05-26,5,SCHOOL AND OFFICE SUPPLIES,2.0,0
2856248,2017-05-26,5,SEAFOOD,11.618,4
2856249,2017-05-26,50,AUTOMOTIVE,15.0,0
2856250,2017-05-26,50,BABY CARE,0.0,0
2856251,2017-05-26,50,BEAUTY,21.0,1
2856252,2017-05-26,50,BEVERAGES,6326.0,36
2856253,2017-05-26,50,BOOKS,0.0,0
2856254,2017-05-26,50,BREAD/BAKERY,839.183,8
2856255,2017-05-26,50,CELEBRATION,44.0,0
2856256,2017-05-26,50,CLEANING,2202.0,38
2856257,2017-05-26,50,DAIRY,1691.0,30
2856258,2017-05-26,50,DELI,687.392,71
2856259,2017-05-26,50,EGGS,138.0,30
2856260,2017-05-26,50,FROZEN FOODS,321.776,4
2856261,2017-05-26,50,GROCERY I,9267.0,57
2856262,2017-05-26,50,GROCERY II,121.0,0
2856263,2017-05-26,50,HARDWARE,1.0,0
2856264,2017-05-26,50,HOME AND KITCHEN I,119.0,2
2856265,2017-05-26,50,HOME AND KITCHEN II,43.0,3
2856266,2017-05-26,50,HOME APPLIANCES,1.0,0
2856267,2017-05-26,50,HOME CARE,694.0,13
2856268,2017-05-26,50,LADIESWEAR,38.0,0
2856269,2017-05-26,50,LAWN AND GARDEN,21.0,0
2856270,2017-05-26,50,LINGERIE,10.0,0
2856271,2017-05-26,50,"LIQUOR,WINE,BEER",223.0,7
2856272,2017-05-26,50,MAGAZINES,10.0,0
2856273,2017-05-26,50,MEATS,948.204,51
2856274,2017-05-26,50,PERSONAL CARE,703.0,11
2856275,2017-05-26,50,PET SUPPLIES,11.0,0
2856276,2017-05-26,50,PLAYERS AND ELECTRONICS,31.0,1
2856277,2017-05-26,50,POULTRY,630.783,44
2856278,2017-05-26,50,PREPARED FOODS,127.351,2
2856279,2017-05-26,50,PRODUCE,2742.49,8
2856280,2017-05-26,50,SCHOOL AND OFFICE SUPPLIES,8.0,0
2856281,2017-05-26,50,SEAFOOD,34.078,5
2856282,2017-05-26,51,AUTOMOTIVE,18.0,0
2856283,2017-05-26,51,BABY CARE,0.0,0
2856284,2017-05-26,51,BEAUTY,5.0,1
2856285,2017-05-26,51,BEVERAGES,5761.0,36
2856286,2017-05-26,51,BOOKS,0.0,0
2856287,2017-05-26,51,BREAD/BAKERY,1020.932,6
2856288,2017-05-26,51,CELEBRATION,18.0,0
2856289,2017-05-26,51,CLEANING,1679.0,35
2856290,2017-05-26,51,DAIRY,2012.0,30
2856291,2017-05-26,51,DELI,386.572,56
2856292,2017-05-26,51,EGGS,417.0,32
2856293,2017-05-26,51,FROZEN FOODS,458.138,4
2856294,2017-05-26,51,GROCERY I,5605.0,44
2856295,2017-05-26,51,GROCERY II,32.0,0
2856296,2017-05-26,51,HARDWARE,5.0,0
2856297,2017-05-26,51,HOME AND KITCHEN I,23.0,0
2856298,2017-05-26,51,HOME AND KITCHEN II,52.0,7
2856299,2017-05-26,51,HOME APPLIANCES,3.0,0
2856300,2017-05-26,51,HOME CARE,402.0,13
2856301,2017-05-26,51,LADIESWEAR,7.0,0
2856302,2017-05-26,51,LAWN AND GARDEN,60.0,0
2856303,2017-05-26,51,LINGERIE,7.0,0
2856304,2017-05-26,51,"LIQUOR,WINE,BEER",283.0,3
2856305,2017-05-26,51,MAGAZINES,16.0,0
2856306,2017-05-26,51,MEATS,1093.37,44
2856307,2017-05-26,51,PERSONAL CARE,346.0,11
2856308,2017-05-26,51,PET SUPPLIES,16.0,0
2856309,2017-05-26,51,PLAYERS AND ELECTRONICS,18.0,0
2856310,2017-05-26,51,POULTRY,1037.429,33
2856311,2017-05-26,51,PREPARED FOODS,146.879,1
2856312,2017-05-26,51,PRODUCE,5885.33,9
2856313,2017-05-26,51,SCHOOL AND OFFICE SUPPLIES,9.0,0
2856314,2017-05-26,51,SEAFOOD,79.402,5
2856315,2017-05-26,52,AUTOMOTIVE,31.0,0
2856316,2017-05-26,52,BABY CARE,0.0,0
2856317,2017-05-26,52,BEAUTY,17.0,1
2856318,2017-05-26,52,BEVERAGES,6458.0,32
2856319,2017-05-26,52,BOOKS,0.0,0
2856320,2017-05-26,52,BREAD/BAKERY,1164.7891,6
2856321,2017-05-26,52,CELEBRATION,12.0,0
2856322,2017-05-26,52,CLEANING,2464.0,39
2856323,2017-05-26,52,DAIRY,1610.0,31
2856324,2017-05-26,52,DELI,542.376,70
2856325,2017-05-26,52,EGGS,292.0,28
2856326,2017-05-26,52,FROZEN FOODS,696.015,3
2856327,2017-05-26,52,GROCERY I,9122.0,58
2856328,2017-05-26,52,GROCERY II,63.0,0
2856329,2017-05-26,52,HARDWARE,7.0,0
2856330,2017-05-26,52,HOME AND KITCHEN I,50.0,2
2856331,2017-05-26,52,HOME AND KITCHEN II,73.0,6
2856332,2017-05-26,52,HOME APPLIANCES,1.0,0
2856333,2017-05-26,52,HOME CARE,580.0,13
2856334,2017-05-26,52,LADIESWEAR,21.0,0
2856335,2017-05-26,52,LAWN AND GARDEN,98.0,0
2856336,2017-05-26,52,LINGERIE,7.0,0
2856337,2017-05-26,52,"LIQUOR,WINE,BEER",427.0,3
2856338,2017-05-26,52,MAGAZINES,16.0,0
2856339,2017-05-26,52,MEATS,1050.017,49
2856340,2017-05-26,52,PERSONAL CARE,608.0,10
2856341,2017-05-26,52,PET SUPPLIES,13.0,0
2856342,2017-05-26,52,PLAYERS AND ELECTRONICS,51.0,0
2856343,2017-05-26,52,POULTRY,754.818,40
2856344,2017-05-26,52,PREPARED FOODS,181.51,2
2856345,2017-05-26,52,PRODUCE,6253.951,5
2856346,2017-05-26,52,SCHOOL AND OFFICE SUPPLIES,7.0,0
2856347,2017-05-26,52,SEAFOOD,19.652,4
2856348,2017-05-26,53,AUTOMOTIVE,9.0,0
2856349,2017-05-26,53,BABY CARE,0.0,0
2856350,2017-05-26,53,BEAUTY,4.0,1
2856351,2017-05-26,53,BEVERAGES,2742.0,30
2856352,2017-05-26,53,BOOKS,0.0,0
2856353,2017-05-26,53,BREAD/BAKERY,685.156,5
2856354,2017-05-26,53,CELEBRATION,6.0,0
2856355,2017-05-26,53,CLEANING,1215.0,36
2856356,2017-05-26,53,DAIRY,605.0,31
2856357,2017-05-26,53,DELI,336.061,74
2856358,2017-05-26,53,EGGS,116.0,23
